"rule_id","source","source_document","source_url","authority","standard","ig_versions","rule_type","publisher_id","conformance_rule_origin","cited_guidance","message","description","domains","classes","severity","sensitivity","executability","status","notes"
"HRL-MD-004","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Recommended Codelist value","If populated, Recommended Codelist must be a valid Codelist ID within the CT referenced on the Properties tab of the spec under the field labelled Recommended Terminology.","","","Error","Study","Reference","Published",""
"HRL-MD-005","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Name value for Event","A Name value is required for each Event.  Name is a required attribute for the StudyEventDef element. Events are represented in ODM as StudyEventDef elements.","","","Error","Study","Reference","Published",""
"HRL-MD-006","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Type value for Event","Type must either be Scheduled, Unscheduled, or Common.","","","Error","Study","Reference","Published",""
"HRL-MD-007","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Repeating value","Repeating must have a value of 'Yes' or 'No'.","","","Error","Study","Reference","Published",""
"HRL-MD-008","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Order value","Order values should be positive numbers only (integers), no letters or special symbols.","","","Error","Study","Reference","Published",""
"HRL-MD-009","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Order number","Order should contain a value (i.e., be non-null).","","","Error","Study","Reference","Published",""
"HRL-MD-010","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Mandatory value","Mandatory must have a value of 'Yes' or 'No'.","","","Error","Study","Reference","Published",""
"HRL-MD-011","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Name value for Form","A Name value is required for each Form.  Name is a required attribute for the FormDef element. Forms are represented in ODM as FormDef elements.","","","Error","Study","Reference","Published",""
"HRL-MD-012","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Form value for Question","A value is required for Form for each Question. Questions must be associated to a Form and Section.","","","Error","Study","Reference","Published",""
"HRL-MD-013","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Form value for Question","Form value must be a valid Form. Valid forms are those which have a FormDef element.","","","Error","Study","Reference","Published",""
"HRL-MD-014","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Section value for Question","A value is required for Section for each Question. Questions must be associated to a Form and Section.","","","Error","Study","Reference","Published",""
"HRL-MD-015","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Section value for Question","Section value must be a valid Section. Valid sections are those which have a ItemGroupDef element.","","","Error","Study","Reference","Published",""
"HRL-MD-016","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Question Text value","Question Text is required for each Question.","","","Error","Study","Reference","Published",""
"HRL-MD-017","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Data Type value for Question","The Data Type attribute for Questions must have a value of 'text', 'integer', 'float', 'datetime', 'date', 'time', 'partialDate', 'partialTime', 'partialDatetime', 'incompleteDatetime', 'durationDatetime', 'intervalDatetime', 'URI', or 'boolean'.","","","Error","Study","Reference","Published",""
"HRL-MD-018","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid use of Length","Length value must be empty when Data Type is not integer, float, or text.","","","Error","Study","Reference","Published",""
"HRL-MD-019","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Length value","The Length attribute is required when DataType is text.","","","Error","Study","Reference","Published",""
"HRL-MD-020","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid integer value","If Length is populated, value must follow the positive integer format.","","","Error","Study","Reference","Published",""
"HRL-MD-021","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Referenced Codelist is missing","Referenced Codelist must first be defined on Codelists tab.","","","Error","Study","Reference","Published",""
"HRL-MD-022","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Referenced Measurement Unit is missing","Referenced Measurement Units must first be defined on Units tab.","","","Error","Study","Reference","Published",""
"HRL-MD-023","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Name value for Section","A Name value is required for each Section.  Name is a required attribute for the ItemGroupDef element. Sections are represented in ODM as ItemGroupDef elements.","","","Error","Study","Reference","Published",""
"HRL-MD-024","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Form value for Section","A value is required for Form for each Section. Sections must be associated to a Form.","","","Error","Study","Reference","Published",""
"HRL-MD-025","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Form value for Section","Form value must be a valid Form. Valid forms are those which have a FormDef element.","","","Error","Study","Reference","Published",""
"HRL-MD-026","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Display Term value","Term (Display Term) should not contain 2 or more spaces in sequence.","","","Error","Study","Reference","Published",""
"HRL-MD-027","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Display Term value for Codelist referenced by QNAM","Codelists associated with a QNAM should have Terms less than or equal to 8 characters in length to adhere to SAS XPTV5 requirements.","","","Error","Study","Reference","Published",""
"HRL-MD-028","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Display Term value for Codelist referenced by QLABEL","Codelists associated with a QLABEL should have Terms less than or equal to 40 characters in length to adhere to SAS XPTV5 requirements.","","","Error","Study","Reference","Published",""
"HRL-MD-029","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Codelist value for Term","A value is required for Codelist for each Term. Terms must be associated to a Codelist.","","","Error","Study","Reference","Published",""
"HRL-MD-030","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Codelist value for Term","Codelist value must be a valid Codelist defined on the Codelists tab.","","","Error","Study","Reference","Published",""
"HRL-MD-031","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Recommended Term value","If populated, Recommended Term must be a valid term within the Codelist ID of the CT referenced on the Properties tab of the spec under the field labelled Recommended Terminology.","","","Error","Study","Reference","Published",""
"HRL-MD-032","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Missing Unit value","Unit is required for each measurement unit.","","","Error","Study","Reference","Published",""
"HRL-MD-033","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid SDTM Target value","SDTM Target should reference a variable in the domain specified in the SDTM Target Domains column on the Forms tab.","","","Error","Study","Reference","Published",""
"HRL-MD-034","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid syntax for SDTM Target","SDTM Target should reference a variable in the domain specified in the SDTM Target Domains column on the Forms tab. The structure of this column needs to be in the form of DATASET.VARIABLE.","","","Error","Study","Reference","Published",""
"HRL-MD-035","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Event is empty","Events must have at least one Form.","","","Error","Study","Reference","Published",""
"HRL-MD-036","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Form is empty","Forms must have at least one Section.","","","Error","Study","Reference","Published",""
"HRL-MD-037","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Section is empty","Sections must have at least one Question.","","","Error","Study","Reference","Published",""
"HRL-MD-038","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Codelist is empty","Codelist must have at least one item.","","","Error","Study","Reference","Published",""
"HRL-MD-039","Herald-original (gap analysis vs P21)","P21 ADaM Validation Rules v1.2","","Herald","ADaM","","","","P21 Community","","Invalid Codelist Name","Codelist Name should not contain any carriage returns.","","","Error","Study","Reference","Published",""
