"file","rule_id","standard","category","p21_id","core_id","cg_ids","fda_ids","source_doc","has_p21","has_core","has_cg"
"HRL-SD-0058.yaml","HRL-SD-0058","SDTM","Consistency","SD0041","","CG0086;CG0087;CG0089;CG0654","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0059.yaml","HRL-SD-0059","SDTM","Consistency","SD0049","","","FDAB044","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0060.yaml","HRL-SD-0060","SDTM","Consistency","SD0051","","CG0035","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0061.yaml","HRL-SD-0061","SDTM","Consistency","SD0052","","CG0035","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0062.yaml","HRL-SD-0062","SDTM","Consistency","SD0053","","CG0129","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0063.yaml","HRL-SD-0063","SDTM","Metadata","SD0054","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0064.yaml","HRL-SD-0064","SDTM","Metadata","SD0055","","CG0012","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0065.yaml","HRL-SD-0065","SDTM","Metadata","SD0056","","CG0014;CG0313;CG0554","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0066.yaml","HRL-SD-0066","SDTM","Metadata","SD0057","","CG0016","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0067.yaml","HRL-SD-0067","SDTM","Metadata","SD0058","","CG0013;CG0542;CG0564;CG0565;CG0566;CG0567","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0068.yaml","HRL-SD-0068","SDTM","Metadata","SD0059","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0069.yaml","HRL-SD-0069","SDTM","Metadata","SD0060","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0070.yaml","HRL-SD-0070","SDTM","Metadata","SD0061","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0071.yaml","HRL-SD-0071","SDTM","Format","SD0062","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0072.yaml","HRL-SD-0072","SDTM","Metadata","SD0063","","CG0303","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0073.yaml","HRL-SD-0073","SDTM","Metadata","SD0063A","","CG0303","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0074.yaml","HRL-SD-0074","SDTM","Cross-reference","SD0064","","CG0029","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0075.yaml","HRL-SD-0075","SDTM","Cross-reference","SD0065","","CG0034","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0076.yaml","HRL-SD-0076","SDTM","Cross-reference","SD0066","","CG0126","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0077.yaml","HRL-SD-0077","SDTM","Cross-reference","SD0067","","CG0414","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0078.yaml","HRL-SD-0078","SDTM","Cross-reference","SD0068","","CG0179","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0079.yaml","HRL-SD-0079","SDTM","Presence","SD0069","","CG0412","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0080.yaml","HRL-SD-0080","SDTM","Presence","SD0070","","CG0109","FDAB023","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0081.yaml","HRL-SD-0081","SDTM","Cross-reference","SD0071","","CG0120;CG0121;CG0126;CG0128;CG0516;CG0518","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0082.yaml","HRL-SD-0082","SDTM","Consistency","SD0072","","CG0369;CG0373;CG0374","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0083.yaml","HRL-SD-0083","SDTM","Consistency","SD0075","","CG0370","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0084.yaml","HRL-SD-0084","SDTM","Cross-reference","SD0077","","CG0371;CG0465","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0085.yaml","HRL-SD-0085","SDTM","Consistency","SD0079","","","FDAB023","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0086.yaml","HRL-SD-0086","SDTM","Consistency","SD0080","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0087.yaml","HRL-SD-0087","SDTM","Consistency","SD0082","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0088.yaml","HRL-SD-0088","SDTM","Consistency","SD0083","","CG0151","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0089.yaml","HRL-SD-0089","SDTM","Limit","SD0084","","","FDAB040","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0090.yaml","HRL-SD-0090","SDTM","Consistency","SD0085","","CG0177","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0091.yaml","HRL-SD-0091","SDTM","Consistency","SD0086","","CG0411","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0092.yaml","HRL-SD-0092","SDTM","Consistency","SD0087","","CG0146;CG0532","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0093.yaml","HRL-SD-0093","SDTM","Consistency","SD0088","","CG0529","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0094.yaml","HRL-SD-0094","SDTM","Consistency","SD0089","","CG0328;CG0329","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0095.yaml","HRL-SD-0095","SDTM","Consistency","SD0090","","","","P21 rule SD0090",TRUE,FALSE,FALSE
"HRL-SD-0096.yaml","HRL-SD-0096","SDTM","Consistency","SD0091","","","","P21 rule SD0091",TRUE,FALSE,FALSE
"HRL-SD-0097.yaml","HRL-SD-0097","SDTM","Consistency","SD0092","","CG0211","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0098.yaml","HRL-SD-0098","SDTM","Consistency","SD0093","","CG0432;CG0665","","SDTM-IG v3.1.2",TRUE,FALSE,TRUE
"HRL-SD-0099.yaml","HRL-SD-0099","SDTM","Presence","SD0095","","CG0203;CG0369","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0100.yaml","HRL-SD-0100","SDTM","Consistency","SD1001","","CG0150","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0101.yaml","HRL-SD-0101","SDTM","Limit","SD1002","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0102.yaml","HRL-SD-0102","SDTM","Consistency","SD1003","","CG0433;CG0666","","SDTM-IG v3.1.2",TRUE,FALSE,TRUE
"HRL-SD-0103.yaml","HRL-SD-0103","SDTM","Format","SD1004","","CG0153","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0104.yaml","HRL-SD-0104","SDTM","Consistency","SD1005","","CG0409","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0105.yaml","HRL-SD-0105","SDTM","Consistency","SD1008","","CG0168","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0106.yaml","HRL-SD-0106","SDTM","Format","SD1009","","CG0246","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0107.yaml","HRL-SD-0107","SDTM","Consistency","SD1010","","CG0152","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0108.yaml","HRL-SD-0108","SDTM","Format","SD1011","","CG0002;CG0008;CG0238","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0109.yaml","HRL-SD-0109","SDTM","Cross-reference","SD1012","","CG0414","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0110.yaml","HRL-SD-0110","SDTM","Consistency","SD1013","","CG0206","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0111.yaml","HRL-SD-0111","SDTM","Cross-reference","SD1014","","CG0418","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0112.yaml","HRL-SD-0112","SDTM","Cross-reference","SD1015","","CG0009","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0113.yaml","HRL-SD-0113","SDTM","Cross-reference","SD1016","","CG0178","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0114.yaml","HRL-SD-0114","SDTM","Cross-reference","SD1017","","CG0213","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0115.yaml","HRL-SD-0115","SDTM","Cross-reference","SD1018","","CG0031;CG0032;CG0033;CG0215;CG0657","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0116.yaml","HRL-SD-0116","SDTM","Consistency","SD1019","","CG0216","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0117.yaml","HRL-SD-0117","SDTM","Presence","SD1020","","CG0368","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0118.yaml","HRL-SD-0118","SDTM","Format","SD1021","","","FDAB015","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0119.yaml","HRL-SD-0119","SDTM","Format","SD1022","","CG0417","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0120.yaml","HRL-SD-0120","SDTM","Cross-reference","SD1023","","CG0031","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0121.yaml","HRL-SD-0121","SDTM","Consistency","SD1026","","CG0419","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0122.yaml","HRL-SD-0122","SDTM","Consistency","SD1027","","CG0154","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0123.yaml","HRL-SD-0123","SDTM","Format","SD1029","","CG0257;CG0258;CG0372;CG0406","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0124.yaml","HRL-SD-0124","SDTM","Consistency","SD1030","","CG0226","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0125.yaml","HRL-SD-0125","SDTM","Consistency","SD1031","","CG0227","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0126.yaml","HRL-SD-0126","SDTM","Consistency","SD1032","","","FDAB028","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0127.yaml","HRL-SD-0127","SDTM","Consistency","SD1033","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0128.yaml","HRL-SD-0128","SDTM","Consistency","SD1034","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0129.yaml","HRL-SD-0129","SDTM","Presence","SD1035","","","FDAB014","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0130.yaml","HRL-SD-0130","SDTM","Consistency","SD1036","","CG0428","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0131.yaml","HRL-SD-0131","SDTM","Consistency","SD1037","","CG0428","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0132.yaml","HRL-SD-0132","SDTM","Consistency","SD1038","","CG0268","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0133.yaml","HRL-SD-0133","SDTM","Consistency","SD1039","","CG0077;CG0336;CG0337","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0134.yaml","HRL-SD-0134","SDTM","Consistency","SD1040","","CG0338;CG0339;CG0340;CG0350","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0135.yaml","HRL-SD-0135","SDTM","Consistency","SD1041","","CG0027","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0136.yaml","HRL-SD-0136","SDTM","Consistency","SD1042","","CG0420;CG0421","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0137.yaml","HRL-SD-0137","SDTM","Consistency","SD1043","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0138.yaml","HRL-SD-0138","SDTM","Presence","SD1044","","","FDAB013","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0139.yaml","HRL-SD-0139","SDTM","Consistency","SD1045","","CG0175","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0140.yaml","HRL-SD-0140","SDTM","Consistency","SD1046","","CG0176","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0141.yaml","HRL-SD-0141","SDTM","Consistency","SD1047","","CG0110;CG0111","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0142.yaml","HRL-SD-0142","SDTM","Format","SD1049","","CG0416","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0143.yaml","HRL-SD-0143","SDTM","Consistency","SD1050","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0144.yaml","HRL-SD-0144","SDTM","Consistency","SD1051","","CG0203;CG0204","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0145.yaml","HRL-SD-0145","SDTM","Consistency","SD1052","","CG0247","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0146.yaml","HRL-SD-0146","SDTM","Consistency","SD1053","","CG0244;CG0415","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0147.yaml","HRL-SD-0147","SDTM","Consistency","SD1060","","CG0410","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0148.yaml","HRL-SD-0148","SDTM","Presence","SD1061","","CG0191","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0149.yaml","HRL-SD-0149","SDTM","Consistency","SD1062","","CG0041","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0150.yaml","HRL-SD-0150","SDTM","Metadata","SD1063","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0151.yaml","HRL-SD-0151","SDTM","Consistency","SD1064","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0152.yaml","HRL-SD-0152","SDTM","Presence","SD1065","","CG0164;CG0166","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0153.yaml","HRL-SD-0153","SDTM","Presence","SD1066","","CG0201;CG0419","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0154.yaml","HRL-SD-0154","SDTM","Presence","SD1067","","CG0201;CG0419","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0155.yaml","HRL-SD-0155","SDTM","Consistency","SD1068","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0156.yaml","HRL-SD-0156","SDTM","Consistency","SD1069","","CG0307","FDAB009","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0157.yaml","HRL-SD-0157","SDTM","Consistency","SD1070","","CG0307","FDAB009","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0158.yaml","HRL-SD-0158","SDTM","Metadata","SD1071","","","FDAB024","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0159.yaml","HRL-SD-0159","SDTM","Consistency","SD1072","","CG0204;CG0371;CG0203","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0160.yaml","HRL-SD-0160","SDTM","Metadata","SD1073","","CG0040;CG0044;CG0299;CG0300;CG0301;CG0302;CG0304","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0161.yaml","HRL-SD-0161","SDTM","Metadata","SD1074","","CG0352;CG0353;CG0354;CG0355;CG0356;CG0357;CG0358;CG0621-CG0644","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0162.yaml","HRL-SD-0162","SDTM","Metadata","SD1075","","CG0467","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0163.yaml","HRL-SD-0163","SDTM","Metadata","SD1076","","CG0013","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0164.yaml","HRL-SD-0164","SDTM","Metadata","SD1077","","","FDAB022","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0165.yaml","HRL-SD-0165","SDTM","Presence","SD1083","","","FDAB016","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0166.yaml","HRL-SD-0166","SDTM","Presence","SD1084","","CG0007","FDAB016","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0167.yaml","HRL-SD-0167","SDTM","Presence","SD1085","","CG0007","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0168.yaml","HRL-SD-0168","SDTM","Presence","SD1086","","CG0006","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0169.yaml","HRL-SD-0169","SDTM","Presence","SD1087","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0170.yaml","HRL-SD-0170","SDTM","Presence","SD1088","","CG0220","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0171.yaml","HRL-SD-0171","SDTM","Presence","SD1089","","CG0221","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0172.yaml","HRL-SD-0172","SDTM","Presence","SD1090","","CG0220","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0173.yaml","HRL-SD-0173","SDTM","Presence","SD1091","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0174.yaml","HRL-SD-0174","SDTM","Presence","SD1092","","CG0222","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0175.yaml","HRL-SD-0175","SDTM","Presence","SD1093","","CG0223","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0176.yaml","HRL-SD-0176","SDTM","Presence","SD1094","","CG0222","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0177.yaml","HRL-SD-0177","SDTM","Consistency","SD1095","","CG0017","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0178.yaml","HRL-SD-0178","SDTM","Format","SD1096","","","FDAB018","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0179.yaml","HRL-SD-0179","SDTM","Presence","SD1097","","","FDAB001","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0180.yaml","HRL-SD-0180","SDTM","Presence","SD1098","","CG0429","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0181.yaml","HRL-SD-0181","SDTM","Presence","SD1099","","CG0430","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0182.yaml","HRL-SD-0182","SDTM","Presence","SD1101","","CG0058","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0183.yaml","HRL-SD-0183","SDTM","Presence","SD1102","","CG0057","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0184.yaml","HRL-SD-0184","SDTM","Presence","SD1103","","CG0062","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0185.yaml","HRL-SD-0185","SDTM","Presence","SD1104","","CG0060","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0186.yaml","HRL-SD-0186","SDTM","Consistency","SD1105","","","","P21 rule SD1105",TRUE,FALSE,FALSE
"HRL-SD-0187.yaml","HRL-SD-0187","SDTM","Presence","SD1106","","","FDAB004","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0188.yaml","HRL-SD-0188","SDTM","Presence","SD1107","","","FDAB004","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0189.yaml","HRL-SD-0189","SDTM","Presence","SD1108","","","FDAB004","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0190.yaml","HRL-SD-0190","SDTM","Presence","SD1109","","CG0407","FDAB004","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0191.yaml","HRL-SD-0191","SDTM","Presence","SD1110","","","FDAB004","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0192.yaml","HRL-SD-0192","SDTM","Presence","SD1111","","","FDAB004","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0193.yaml","HRL-SD-0193","SDTM","Presence","SD1112","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0194.yaml","HRL-SD-0194","SDTM","Presence","SD1113","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0195.yaml","HRL-SD-0195","SDTM","Terminology","SD1114","","CG0385","FDAB003","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0196.yaml","HRL-SD-0196","SDTM","Terminology","SD1114C","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0197.yaml","HRL-SD-0197","SDTM","Presence","SD1115","","","","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0198.yaml","HRL-SD-0198","SDTM","Consistency","SD1116","","","FDAB018","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0199.yaml","HRL-SD-0199","SDTM","Consistency","SD1117","","CG0019","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0200.yaml","HRL-SD-0200","SDTM","Presence","SD1118","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0201.yaml","HRL-SD-0201","SDTM","Consistency","SD1119","","CG0168","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0202.yaml","HRL-SD-0202","SDTM","Presence","SD1120","","CG0167","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0203.yaml","HRL-SD-0203","SDTM","Presence","SD1121","","","FDAB005","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0204.yaml","HRL-SD-0204","SDTM","Consistency","SD1122","","","FDAB031","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0205.yaml","HRL-SD-0205","SDTM","Consistency","SD1125","","CG0241","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0206.yaml","HRL-SD-0206","SDTM","Consistency","SD1126","","CG0240;CG0571;CG0572;CG0573","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0207.yaml","HRL-SD-0207","SDTM","Consistency","SD1127","","CG0240;CG0571;CG0572;CG0573","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0208.yaml","HRL-SD-0208","SDTM","Consistency","SD1128","","CG0020","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0209.yaml","HRL-SD-0209","SDTM","Presence","SD1129","","","FDAB005","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0210.yaml","HRL-SD-0210","SDTM","Consistency","SD1130","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0211.yaml","HRL-SD-0211","SDTM","Presence","SD1131","","","FDAB026","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0212.yaml","HRL-SD-0212","SDTM","Consistency","SD1132","","CG0041","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0213.yaml","HRL-SD-0213","SDTM","Consistency","SD1133","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0214.yaml","HRL-SD-0214","SDTM","Consistency","SD1134","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0215.yaml","HRL-SD-0215","SDTM","Limit","SD1135","","","FDAB036","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0216.yaml","HRL-SD-0216","SDTM","Consistency","SD1137","","CG0348","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0217.yaml","HRL-SD-0217","SDTM","Consistency","SD1138","","CG0348","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0218.yaml","HRL-SD-0218","SDTM","Metadata","SD1140","","","","P21 Community SDTM-IG 3.2 (PMDA)",TRUE,FALSE,FALSE
"HRL-SD-0219.yaml","HRL-SD-0219","SDTM","Presence","SD1141","","","","P21 Community SDTM-IG 3.2 (PMDA)",TRUE,FALSE,FALSE
"HRL-SD-0220.yaml","HRL-SD-0220","SDTM","Metadata","SD1142","","","","P21 Community SDTM-IG 3.2 (PMDA)",TRUE,FALSE,FALSE
"HRL-SD-0221.yaml","HRL-SD-0221","SDTM","Presence","SD1143","","CG0043","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0222.yaml","HRL-SD-0222","SDTM","Limit","SD1144","","CG0079","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0223.yaml","HRL-SD-0223","SDTM","Limit","SD1145","","CG0078","","SDTM-IG v3.2",TRUE,FALSE,TRUE
"HRL-SD-0224.yaml","HRL-SD-0224","SDTM","Presence","SD1147","","CG0088","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0225.yaml","HRL-SD-0225","SDTM","Limit","SD1148","","","FDAB008","SEND-IG v3.0",TRUE,FALSE,FALSE
"HRL-SD-0226.yaml","HRL-SD-0226","SDTM","Consistency","SD1150","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0227.yaml","HRL-SD-0227","SDTM","Consistency","SD1151","","","FDAB009","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0228.yaml","HRL-SD-0228","SDTM","Consistency","SD1201","","CG0019","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0229.yaml","HRL-SD-0229","SDTM","Limit","SD1202","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0230.yaml","HRL-SD-0230","SDTM","Limit","SD1203","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0231.yaml","HRL-SD-0231","SDTM","Limit","SD1204","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0232.yaml","HRL-SD-0232","SDTM","Limit","SD1205","","CG0148","FDAB008","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0233.yaml","HRL-SD-0233","SDTM","Limit","SD1206","","CG0147","FDAB034","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0234.yaml","HRL-SD-0234","SDTM","Limit","SD1207","","CG0147","FDAB034","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0235.yaml","HRL-SD-0235","SDTM","Limit","SD1208","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0236.yaml","HRL-SD-0236","SDTM","Limit","SD1209","","","FDAB043","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0237.yaml","HRL-SD-0237","SDTM","Presence","SD1210","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0238.yaml","HRL-SD-0238","SDTM","Consistency","SD1212","","","FDAB031","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0239.yaml","HRL-SD-0239","SDTM","Consistency","SD1213","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0240.yaml","HRL-SD-0240","SDTM","Consistency","SD1214","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
